,EnvironmentSatisfaction,JobSatisfaction,Attrition,BusinessTravel,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement
4086,4.0,3.0,No,Non-Travel,4,Life Sciences,2,Research Scientist,Single,61510,1.0,1,20.0,3,3,7,3
4087,3.0,3.0,No,Non-Travel,2,Life Sciences,2,Healthcare Representative,Married,23020,4.0,0,13.0,3,4,8,3
4088,3.0,1.0,No,Travel_Rarely,3,Medical,2,Human Resources,Single,23620,6.0,1,9.0,2,1,4,4
4089,2.0,3.0,No,Travel_Rarely,4,Other,1,Manufacturing Director,Single,178610,1.0,2,4.0,5,1,2,1
4090,4.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Research Scientist,Single,191870,1.0,1,5.0,2,1,4,3
4091,4.0,3.0,No,Travel_Frequently,3,Medical,3,Research Scientist,Married,197170,1.0,0,10.0,1,9,4,2
4092,2.0,2.0,No,Travel_Rarely,1,Medical,5,Research Scientist,Married,35440,3.0,3,15.0,3,5,10,2
4093,3.0,2.0,No,Travel_Rarely,5,Medical,2,Laboratory Technician,Married,85000,4.0,0,6.0,2,1,2,3
4094,4.0,2.0,No,Travel_Rarely,4,Life Sciences,2,Research Scientist,Married,46610,1.0,0,12.0,3,1,7,2
4095,4.0,3.0,No,Travel_Rarely,2,Medical,5,Sales Executive,Divorced,41030,6.0,1,7.0,2,0,2,3
4096,1.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Single,42490,2.0,1,25.0,2,12,11,2
4097,2.0,3.0,No,Non-Travel,3,Life Sciences,2,Research Scientist,Divorced,140260,1.0,0,1.0,4,0,0,3
4098,4.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Sales Executive,Married,68930,0.0,0,16.0,3,5,8,3
4099,1.0,3.0,No,Travel_Rarely,4,Medical,3,Sales Executive,Married,61250,0.0,1,3.0,3,1,2,3
4100,1.0,3.0,No,Travel_Frequently,4,Other,2,Research Scientist,Married,36690,2.0,0,10.0,2,7,7,3
4101,4.0,1.0,No,Travel_Rarely,3,Medical,2,Laboratory Technician,Divorced,100080,6.0,1,9.0,3,1,2,1
4102,4.0,4.0,No,Travel_Rarely,2,Medical,1,Healthcare Representative,Married,23870,3.0,1,12.0,1,1,0,1
4103,3.0,2.0,No,Non-Travel,2,Medical,1,Sales Executive,Married,46390,0.0,1,14.0,2,5,12,2
4104,4.0,3.0,No,Travel_Rarely,3,Life Sciences,2,Healthcare Representative,Married,78980,7.0,0,5.0,2,2,2,2
4105,4.0,3.0,No,Travel_Rarely,1,Human Resources,2,Sales Executive,Single,25340,0.0,0,4.0,1,1,2,3
4106,2.0,3.0,No,Travel_Rarely,3,Medical,2,Sales Executive,Single,131420,1.0,2,10.0,4,0,8,3
4107,2.0,4.0,No,Travel_Rarely,4,Medical,3,Healthcare Representative,Married,16110,0.0,0,10.0,2,8,1,2
4108,3.0,2.0,No,Travel_Rarely,2,Technical Degree,3,Manufacturing Director,Single,53630,1.0,0,6.0,4,4,1,3
4109,1.0,4.0,No,Travel_Rarely,4,Medical,2,Research Director,Married,50710,8.0,1,8.0,3,0,0,2
4110,2.0,2.0,No,Travel_Rarely,2,Medical,3,Sales Executive,Married,136950,0.0,0,3.0,3,2,2,3
4111,1.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Sales Executive,Single,134020,7.0,1,18.0,1,1,7,3
4112,2.0,3.0,No,Travel_Rarely,4,Medical,2,Research Director,Married,20290,3.0,1,20.0,3,1,11,2
4113,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Manager,Married,63770,1.0,2,14.0,3,5,7,3
4114,3.0,4.0,No,Travel_Rarely,3,Life Sciences,4,Sales Executive,Married,54290,1.0,1,16.0,3,6,8,3
4115,1.0,3.0,No,Travel_Rarely,4,Medical,2,Manufacturing Director,Divorced,27850,0.0,0,6.0,2,0,4,3
4116,1.0,4.0,No,Non-Travel,4,Other,1,Manager,Divorced,46140,2.0,1,16.0,3,0,0,3
4117,2.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Sales Representative,Single,26100,6.0,0,6.0,2,1,2,3
4118,3.0,1.0,No,Travel_Rarely,5,Medical,3,Research Scientist,Single,66870,1.0,3,2.0,0,1,2,3
4119,4.0,4.0,No,Non-Travel,4,Life Sciences,2,Research Director,Single,47240,2.0,1,21.0,4,1,3,4
4120,4.0,1.0,Yes,Travel_Frequently,4,Life Sciences,2,Manufacturing Director,Married,61790,1.0,0,1.0,3,1,0,3
4121,1.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Married,61200,0.0,0,10.0,2,3,4,3
4122,4.0,2.0,No,Travel_Frequently,1,Medical,2,Sales Executive,Divorced,105960,7.0,0,18.0,3,0,2,2
4123,3.0,3.0,No,Non-Travel,1,Life Sciences,1,Sales Executive,Divorced,54670,1.0,0,13.0,6,1,9,2
4124,1.0,4.0,Yes,Travel_Rarely,4,Medical,2,Sales Representative,Married,29960,9.0,0,4.0,4,2,2,3
4125,1.0,3.0,No,Travel_Rarely,1,Life Sciences,3,Research Scientist,Married,99980,5.0,2,24.0,3,4,14,2
4126,4.0,3.0,Yes,Travel_Rarely,4,Other,2,Sales Executive,Married,40780,8.0,1,14.0,3,9,8,3
4127,1.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Healthcare Representative,Married,109200,0.0,1,21.0,3,0,10,4
4128,4.0,3.0,No,Travel_Rarely,3,Medical,1,Laboratory Technician,Married,62320,1.0,1,8.0,3,1,7,3
4129,4.0,4.0,No,Non-Travel,1,Medical,1,Human Resources,Divorced,132470,1.0,0,15.0,3,11,11,3
4130,3.0,2.0,No,Travel_Rarely,5,Medical,1,Healthcare Representative,Divorced,40810,2.0,0,14.0,3,0,4,3
4131,4.0,1.0,No,Travel_Rarely,4,Life Sciences,2,Research Scientist,Single,57690,1.0,0,4.0,3,1,2,3
4132,3.0,4.0,No,Travel_Rarely,3,Medical,2,Healthcare Representative,Single,23940,1.0,1,9.0,3,1,7,3
4133,1.0,4.0,No,Travel_Rarely,3,Medical,3,Sales Representative,Married,39040,1.0,0,10.0,3,1,9,2
4134,2.0,3.0,Yes,Travel_Frequently,2,Life Sciences,2,Laboratory Technician,Divorced,167990,7.0,1,12.0,2,0,1,2
4135,2.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Healthcare Representative,Married,29500,4.0,0,8.0,1,0,0,2
4136,4.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Laboratory Technician,Single,36290,8.0,1,8.0,2,0,1,4
4137,3.0,3.0,No,Travel_Rarely,4,Life Sciences,1,Research Scientist,Single,93620,2.0,1,8.0,6,2,2,3
4138,3.0,3.0,No,Travel_Frequently,2,Life Sciences,2,Manufacturing Director,Married,32290,1.0,0,10.0,2,0,2,2
4139,3.0,3.0,No,Travel_Rarely,4,Life Sciences,1,Manager,Married,35780,2.0,1,20.0,2,0,2,3
4140,3.0,4.0,No,Travel_Rarely,1,Life Sciences,2,Research Scientist,Married,79880,1.0,0,4.0,3,1,1,3
4141,4.0,2.0,No,Travel_Rarely,3,Medical,3,Sales Executive,Married,42840,4.0,0,10.0,5,0,3,2
4142,4.0,1.0,No,Travel_Rarely,3,Medical,2,Sales Representative,Single,75530,1.0,0,5.0,3,0,4,3
4143,4.0,1.0,Yes,Travel_Rarely,3,Medical,1,Research Scientist,Divorced,173280,4.0,2,20.0,1,2,0,3
4144,2.0,4.0,No,Travel_Rarely,3,Medical,2,Sales Executive,Married,197010,0.0,0,21.0,3,9,6,4
4145,2.0,1.0,No,Non-Travel,4,Life Sciences,4,Sales Executive,Single,147320,0.0,0,10.0,3,1,7,3
4146,4.0,3.0,No,Travel_Rarely,4,Medical,2,Manager,Single,92780,0.0,0,5.0,3,0,0,3
4147,3.0,4.0,No,Travel_Frequently,1,Technical Degree,1,Sales Executive,Married,13590,4.0,0,17.0,2,0,3,3
4148,4.0,1.0,No,Travel_Rarely,1,Medical,1,Research Scientist,Married,47790,4.0,2,9.0,3,1,7,3
4149,2.0,2.0,No,Travel_Rarely,2,Medical,1,Laboratory Technician,Married,164220,1.0,1,6.0,3,0,3,3
4150,4.0,2.0,No,Travel_Frequently,1,Medical,3,Healthcare Representative,Married,29960,2.0,1,17.0,2,0,8,2
4151,2.0,3.0,No,Travel_Rarely,3,Medical,1,Sales Executive,Married,12610,2.0,1,6.0,6,1,2,3
4152,2.0,4.0,Yes,Travel_Rarely,2,Life Sciences,1,Research Scientist,Single,20990,8.0,1,8.0,2,0,5,3
4153,3.0,2.0,No,Travel_Frequently,4,Life Sciences,2,Manufacturing Director,Married,58100,1.0,1,10.0,2,1,7,3
4154,4.0,3.0,Yes,Travel_Rarely,3,Life Sciences,1,Sales Executive,Single,56470,6.0,0,7.0,2,0,0,3
4155,4.0,3.0,No,Travel_Frequently,2,Medical,2,Research Scientist,Married,34200,1.0,0,8.0,3,3,0,3
4156,1.0,2.0,No,Travel_Rarely,4,Medical,4,Manufacturing Director,Married,44000,9.0,1,6.0,3,2,2,2
4157,4.0,4.0,No,Travel_Frequently,2,Medical,2,Research Scientist,Single,35000,0.0,1,8.0,2,3,6,2
4158,3.0,1.0,No,Travel_Rarely,2,Marketing,5,Sales Representative,Married,20660,4.0,1,12.0,3,0,0,3
4159,4.0,3.0,No,Travel_Rarely,4,Medical,2,Laboratory Technician,Divorced,171690,1.0,2,1.0,2,0,0,3
4160,4.0,3.0,No,Travel_Frequently,4,Life Sciences,2,Healthcare Representative,Single,41620,0.0,1,10.0,1,1,8,3
4161,3.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Married,92040,6.0,1,17.0,2,7,7,3
4162,1.0,2.0,No,Travel_Rarely,4,Human Resources,2,Manager,Married,32940,0.0,0,6.0,2,0,3,3
4163,4.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Laboratory Technician,Single,21270,0.0,1,10.0,3,0,8,2
4164,1.0,3.0,No,Travel_Rarely,2,Medical,2,Laboratory Technician,Divorced,39750,1.0,1,5.0,3,4,3,3
4165,2.0,4.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Divorced,107930,0.0,3,3.0,1,1,2,2
4166,3.0,3.0,Yes,Travel_Rarely,4,Life Sciences,5,Research Director,Single,100960,5.0,0,6.0,2,0,3,3
4167,2.0,1.0,No,Travel_Rarely,2,Life Sciences,4,Laboratory Technician,Divorced,36460,1.0,0,10.0,3,8,8,4
4168,1.0,2.0,No,Travel_Rarely,3,Human Resources,2,Research Director,Divorced,74460,0.0,0,7.0,3,0,5,3
4169,4.0,4.0,No,Non-Travel,3,Life Sciences,3,Sales Executive,Divorced,108510,1.0,1,1.0,2,0,0,4
4170,1.0,4.0,No,Travel_Rarely,3,Medical,2,Manager,Married,21090,2.0,0,31.0,3,3,7,3
4171,4.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Single,37220,5.0,0,6.0,0,1,2,3
4172,1.0,3.0,No,Non-Travel,5,Life Sciences,3,Research Scientist,Divorced,93800,0.0,0,5.0,2,1,3,2
4173,3.0,1.0,Yes,Travel_Rarely,3,Life Sciences,1,Research Director,Single,54860,7.0,1,10.0,2,0,3,3
4174,1.0,2.0,No,Travel_Rarely,3,Marketing,4,Research Scientist,Single,27420,0.0,1,13.0,2,2,11,3
4175,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Manufacturing Director,Single,137570,1.0,1,0.0,3,0,0,3
4176,2.0,1.0,Yes,Travel_Rarely,2,Marketing,2,Research Scientist,Single,84630,2.0,0,8.0,2,1,3,1
4177,3.0,3.0,No,Travel_Rarely,1,Life Sciences,5,Human Resources,Divorced,31620,4.0,0,26.0,4,4,8,3
4178,2.0,1.0,Yes,Travel_Frequently,3,Medical,2,Manufacturing Director,Single,165980,1.0,0,10.0,2,6,7,3
4179,3.0,2.0,No,Travel_Rarely,3,Technical Degree,2,Laboratory Technician,Married,66510,0.0,0,10.0,5,4,2,2
4180,1.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Manufacturing Director,Married,23450,3.0,2,24.0,0,5,17,3
4181,2.0,1.0,No,Travel_Rarely,3,Life Sciences,1,Research Scientist,Single,34200,3.0,2,22.0,3,2,1,1
4182,3.0,4.0,No,Travel_Rarely,3,Medical,1,Manufacturing Director,Single,43730,4.0,0,7.0,3,0,0,3
4183,4.0,4.0,No,Travel_Rarely,3,Life Sciences,5,Healthcare Representative,Married,47590,2.0,0,9.0,2,1,3,3
4184,4.0,3.0,No,Travel_Rarely,4,Technical Degree,1,Research Scientist,Single,53010,1.0,1,10.0,3,1,8,3
4185,4.0,4.0,Yes,Travel_Rarely,4,Medical,1,Sales Executive,Married,36730,3.0,1,19.0,3,0,0,3
4186,2.0,4.0,Yes,Travel_Rarely,5,Human Resources,3,Sales Executive,Married,47680,2.0,1,6.0,2,2,0,2
4187,4.0,3.0,No,Travel_Rarely,5,Technical Degree,1,Research Director,Divorced,12740,1.0,0,6.0,3,1,4,2
4188,1.0,3.0,Yes,Travel_Rarely,4,Medical,1,Research Director,Married,49000,1.0,0,3.0,3,0,2,2
4189,4.0,4.0,No,Travel_Rarely,4,Marketing,3,Manufacturing Director,Married,104660,1.0,0,2.0,1,2,2,3
4190,2.0,1.0,No,Travel_Rarely,1,Life Sciences,4,Sales Executive,Married,170070,9.0,1,6.0,2,0,0,2
4191,3.0,1.0,No,Travel_Frequently,2,Marketing,4,Human Resources,Married,29090,2.0,0,10.0,2,1,3,2
4192,3.0,4.0,No,Travel_Rarely,1,Medical,1,Research Scientist,Divorced,57650,1.0,1,1.0,2,0,0,3
4193,4.0,1.0,No,Travel_Rarely,2,Marketing,3,Research Scientist,Divorced,45990,1.0,1,1.0,3,0,0,2
4194,1.0,3.0,Yes,Travel_Rarely,3,Marketing,2,Manager,Single,24040,1.0,0,1.0,6,0,1,3
4195,4.0,3.0,No,Travel_Frequently,3,Life Sciences,4,Healthcare Representative,Single,31720,1.0,1,9.0,1,1,7,3
4196,3.0,4.0,No,Travel_Frequently,4,Medical,1,Research Scientist,Single,20330,1.0,1,12.0,3,3,7,1
4197,2.0,3.0,Yes,Travel_Rarely,4,Marketing,2,Sales Executive,Married,102090,1.0,1,23.0,2,15,8,3
4198,2.0,3.0,No,Non-Travel,2,Technical Degree,1,Research Scientist,Single,86200,0.0,1,10.0,2,8,7,2
4199,2.0,2.0,No,Travel_Rarely,3,Life Sciences,3,Sales Executive,Married,20640,4.0,0,8.0,3,0,0,2
4200,1.0,4.0,No,Travel_Frequently,3,Technical Degree,3,Sales Executive,Single,40350,4.0,1,14.0,2,0,8,3
4201,4.0,4.0,No,Travel_Rarely,4,Medical,3,Research Scientist,Married,38380,1.0,1,1.0,2,0,1,3
4202,1.0,3.0,Yes,Travel_Rarely,4,Technical Degree,1,Sales Executive,Single,45910,9.0,0,23.0,6,0,0,1
4203,3.0,3.0,Yes,Travel_Rarely,1,Medical,1,Sales Executive,Single,25610,1.0,1,2.0,3,2,2,3
4204,2.0,1.0,No,Travel_Rarely,1,Medical,3,Research Scientist,Divorced,15630,5.0,2,9.0,3,1,3,3
4205,3.0,1.0,No,Non-Travel,4,Technical Degree,3,Manufacturing Director,Married,48980,2.0,2,10.0,2,2,3,3
4206,3.0,4.0,No,Travel_Rarely,4,Life Sciences,3,Sales Executive,Married,47890,7.0,1,5.0,2,0,0,3
4207,1.0,4.0,No,Travel_Frequently,4,Life Sciences,1,Human Resources,Single,31800,1.0,1,15.0,2,8,12,3
4208,2.0,1.0,No,Travel_Frequently,3,Medical,3,Manufacturing Director,Married,65490,1.0,0,9.0,3,1,8,3
4209,3.0,1.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Married,63880,3.0,0,4.0,6,2,2,2
4210,4.0,4.0,No,Travel_Rarely,2,Life Sciences,2,Research Scientist,Divorced,112440,3.0,1,10.0,3,1,7,3
4211,1.0,3.0,No,Travel_Rarely,3,Marketing,4,Human Resources,Divorced,160320,1.0,0,7.0,2,0,7,3
4212,1.0,4.0,No,Travel_Rarely,3,Other,2,Sales Executive,Married,23620,1.0,0,9.0,2,7,8,3
4213,4.0,4.0,No,Travel_Frequently,3,Medical,2,Manufacturing Director,Single,163280,1.0,3,10.0,2,9,9,3
4214,2.0,3.0,No,Travel_Rarely,4,Marketing,4,Research Scientist,Divorced,83760,5.0,3,29.0,2,13,8,3
4215,1.0,1.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Single,166060,7.0,0,28.0,6,7,9,3
4216,3.0,3.0,No,Travel_Rarely,2,Marketing,2,Sales Executive,Divorced,86060,1.0,2,17.0,3,12,8,3
4217,4.0,3.0,No,Travel_Rarely,3,Medical,3,Research Scientist,Divorced,22720,2.0,1,21.0,2,0,2,3
4218,2.0,2.0,No,Travel_Frequently,3,Life Sciences,2,Laboratory Technician,Single,20180,1.0,0,6.0,5,0,3,3
4219,2.0,4.0,No,Travel_Rarely,2,Medical,1,Sales Executive,Divorced,70830,2.0,1,25.0,5,0,0,3
4220,2.0,1.0,No,Travel_Frequently,3,Other,2,Sales Representative,Married,40840,4.0,1,5.0,3,1,2,3
4221,4.0,3.0,Yes,Travel_Rarely,2,Life Sciences,4,Laboratory Technician,Married,144110,0.0,3,2.0,2,0,0,4
4222,1.0,3.0,No,Travel_Frequently,4,Life Sciences,3,Research Scientist,Single,23080,7.0,1,20.0,4,1,3,2
4223,3.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Sales Representative,Married,48410,0.0,0,6.0,3,0,4,3
4224,3.0,2.0,No,Travel_Rarely,2,Medical,3,Sales Executive,Single,42850,1.0,1,1.0,2,1,0,1
4225,2.0,2.0,No,Travel_Rarely,4,Life Sciences,2,Manufacturing Director,Married,97150,1.0,1,10.0,1,0,9,2
4226,2.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Sales Representative,Married,43200,2.0,0,5.0,2,0,0,3
4227,3.0,4.0,No,Travel_Rarely,3,Medical,2,Research Director,Single,21320,1.0,0,11.0,3,1,8,3
4228,3.0,1.0,No,Travel_Rarely,4,Medical,2,Healthcare Representative,Single,101240,0.0,1,16.0,2,2,8,4
4229,4.0,1.0,No,Travel_Rarely,3,Human Resources,1,Sales Executive,Married,54730,4.0,0,17.0,3,0,0,1
4230,1.0,3.0,No,Travel_Rarely,3,Life Sciences,3,Sales Executive,Single,52070,4.0,3,16.0,3,0,2,3
4231,2.0,2.0,No,Travel_Rarely,3,Medical,3,Manager,Divorced,164370,8.0,1,16.0,0,0,2,3
4232,4.0,4.0,No,Travel_Rarely,3,Life Sciences,4,Human Resources,Married,22960,1.0,1,10.0,2,3,0,3
4233,2.0,3.0,No,Travel_Rarely,4,Life Sciences,3,Human Resources,Single,40690,1.0,0,6.0,5,0,4,3
4234,1.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Married,74410,3.0,1,24.0,4,1,0,3
4235,2.0,4.0,No,Non-Travel,1,Marketing,2,Laboratory Technician,Divorced,24300,7.0,2,17.0,2,1,9,4
4236,1.0,2.0,No,Travel_Rarely,2,Medical,1,Research Scientist,Married,58780,1.0,0,5.0,1,1,3,3
4237,4.0,4.0,No,Travel_Rarely,1,Medical,2,Sales Executive,Single,26440,4.0,1,37.0,2,0,2,3
4238,3.0,1.0,No,Travel_Rarely,3,Medical,2,Laboratory Technician,Divorced,64390,3.0,3,3.0,2,0,0,3
4239,4.0,4.0,No,Travel_Rarely,4,Life Sciences,5,Manufacturing Director,Married,24510,3.0,0,10.0,2,0,3,2
4240,3.0,4.0,No,Travel_Rarely,2,Technical Degree,1,Sales Representative,Married,63920,1.0,1,11.0,2,10,8,4
4241,3.0,4.0,Yes,Travel_Rarely,2,Medical,2,Research Scientist,Single,97140,1.0,0,9.0,0,4,7,3
4242,3.0,2.0,No,Travel_Frequently,3,Medical,1,Healthcare Representative,Married,60770,1.0,2,22.0,2,11,11,2
4243,3.0,4.0,No,Travel_Rarely,4,Life Sciences,5,Sales Representative,Single,24500,0.0,1,11.0,2,1,0,3
4244,3.0,2.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Divorced,92500,1.0,3,11.0,0,2,7,3
4245,3.0,1.0,No,Travel_Frequently,1,Medical,1,Laboratory Technician,Married,20740,2.0,1,21.0,3,9,5,3
4246,2.0,3.0,No,Travel_Rarely,3,Marketing,1,Research Scientist,Single,101690,1.0,0,12.0,6,5,7,2
4247,1.0,3.0,No,Travel_Rarely,1,Medical,1,Laboratory Technician,Married,48550,9.0,1,16.0,2,0,3,2
4248,1.0,3.0,No,Travel_Rarely,2,Marketing,2,Research Scientist,Married,40870,0.0,3,4.0,1,0,2,3
4249,2.0,3.0,No,Non-Travel,4,Medical,2,Laboratory Technician,Married,23670,1.0,0,5.0,2,0,4,2
4250,4.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Single,29720,0.0,0,38.0,2,1,8,4
4251,2.0,2.0,No,Non-Travel,2,Medical,1,Research Scientist,Married,195860,4.0,0,17.0,3,1,2,2
4252,3.0,1.0,Yes,Travel_Rarely,3,Human Resources,2,Healthcare Representative,Divorced,54840,4.0,0,7.0,4,0,2,3
4253,4.0,1.0,No,Travel_Rarely,2,Human Resources,1,Sales Representative,Single,20610,1.0,1,1.0,2,0,0,2
4254,4.0,4.0,Yes,Travel_Frequently,4,Life Sciences,2,Healthcare Representative,Single,99240,1.0,0,1.0,3,1,0,3
4255,1.0,3.0,No,Travel_Rarely,4,Other,4,Laboratory Technician,Single,41980,1.0,1,16.0,2,2,10,2
4256,3.0,4.0,No,Non-Travel,2,Life Sciences,1,Research Scientist,Divorced,68150,5.0,1,17.0,3,0,0,3
4257,3.0,4.0,No,Non-Travel,2,Life Sciences,2,Sales Executive,Married,47230,9.0,0,30.0,0,2,2,3
4258,1.0,2.0,No,Travel_Frequently,4,Medical,4,Research Scientist,Married,61420,3.0,2,28.0,3,0,7,2
4259,3.0,3.0,Yes,Travel_Rarely,1,Marketing,2,Research Director,Single,82370,1.0,0,6.0,6,0,3,2
4260,4.0,4.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Married,88530,1.0,1,2.0,3,2,1,3
4261,2.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Sales Representative,Single,193310,1.0,1,1.0,2,0,0,3
4262,1.0,1.0,No,Travel_Frequently,3,Life Sciences,1,Sales Executive,Single,20730,3.0,1,23.0,4,12,8,3
4263,1.0,3.0,Yes,Travel_Frequently,4,Life Sciences,5,Sales Executive,Single,55620,1.0,0,9.0,3,0,6,3
4264,4.0,4.0,No,Non-Travel,3,Life Sciences,1,Laboratory Technician,Single,196130,2.0,0,23.0,5,4,4,3
4265,2.0,3.0,No,Travel_Rarely,1,Life Sciences,2,Laboratory Technician,Married,34070,0.0,1,6.0,4,1,2,3
4266,3.0,2.0,No,Travel_Rarely,3,Marketing,2,Sales Representative,Divorced,50630,6.0,1,12.0,2,0,0,3
4267,3.0,4.0,No,Travel_Rarely,1,Technical Degree,1,Laboratory Technician,Single,46390,2.0,2,12.0,3,1,3,3
4268,3.0,1.0,No,Travel_Rarely,2,Medical,2,Healthcare Representative,Single,48760,2.0,1,14.0,3,5,8,3
4269,2.0,4.0,No,Travel_Frequently,3,Medical,1,Research Scientist,Married,26900,0.0,0,10.0,1,2,8,3
4270,1.0,4.0,No,Travel_Rarely,3,Medical,2,Manufacturing Director,Divorced,175670,5.0,0,7.0,6,0,0,3
4271,3.0,4.0,No,Travel_Frequently,4,Life Sciences,1,Sales Executive,Married,24080,1.0,1,25.0,3,4,12,3
4272,1.0,3.0,No,Travel_Frequently,3,Life Sciences,3,Healthcare Representative,Divorced,28140,1.0,0,10.0,2,0,9,3
4273,3.0,2.0,No,Non-Travel,3,Life Sciences,2,Sales Executive,Married,112450,0.0,0,8.0,3,0,7,3
4274,2.0,2.0,Yes,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Married,33120,9.0,0,7.0,1,4,3,1
4275,1.0,3.0,No,Travel_Rarely,2,Other,2,Sales Representative,Single,190490,7.0,1,23.0,2,15,15,3
4276,2.0,3.0,Yes,Travel_Rarely,4,Technical Degree,3,Sales Executive,Married,21410,4.0,0,12.0,2,7,7,3
4277,3.0,2.0,No,Travel_Rarely,3,Medical,2,Manager,Married,57690,1.0,0,5.0,4,4,3,2
4278,4.0,4.0,Yes,Travel_Rarely,2,Medical,1,Research Scientist,Married,43850,1.0,1,40.0,2,15,6,2
4279,4.0,3.0,Yes,Travel_Rarely,2,Life Sciences,1,Manager,Single,53320,1.0,1,0.0,2,0,0,3
4280,3.0,4.0,No,Travel_Rarely,4,Technical Degree,1,Sales Executive,Married,46630,0.0,1,3.0,1,2,1,3
4281,3.0,1.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Married,47240,1.0,1,16.0,3,5,11,2
4282,2.0,3.0,No,Travel_Frequently,2,Life Sciences,1,Sales Executive,Single,32110,4.0,0,18.0,2,1,2,4
4283,3.0,4.0,No,Travel_Frequently,4,Life Sciences,2,Sales Executive,Single,53770,4.0,1,16.0,3,2,1,4
4284,2.0,3.0,Yes,Travel_Rarely,1,Medical,2,Sales Executive,Married,40660,3.0,0,4.0,2,2,2,2
4285,3.0,3.0,No,Travel_Rarely,2,Other,1,Manufacturing Director,Divorced,52080,3.0,3,12.0,2,0,7,1
4286,3.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Married,48770,1.0,1,8.0,5,5,7,4
4287,2.0,2.0,No,Travel_Rarely,1,Human Resources,2,Research Scientist,Divorced,31170,6.0,1,7.0,2,0,1,4
4288,1.0,4.0,Yes,Travel_Frequently,3,Life Sciences,1,Manager,Single,15690,2.0,0,18.0,2,0,3,4
4289,4.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Research Scientist,Married,196580,4.0,1,17.0,3,5,9,4
4290,1.0,3.0,No,Travel_Rarely,1,Medical,3,Research Scientist,Married,30690,2.0,1,6.0,3,2,2,2
4291,3.0,4.0,No,Travel_Rarely,1,Medical,2,Laboratory Technician,Married,104350,0.0,0,12.0,5,4,7,3
4292,1.0,1.0,Yes,Travel_Rarely,4,Life Sciences,2,Research Director,Single,41480,7.0,0,10.0,0,0,4,2
4293,3.0,4.0,No,Travel_Rarely,1,Technical Degree,2,Healthcare Representative,Single,57680,5.0,1,9.0,4,0,3,3
4294,4.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Research Director,Single,50420,3.0,1,19.0,4,2,2,3
4295,1.0,3.0,No,Travel_Rarely,3,Marketing,2,Laboratory Technician,Single,57700,1.0,1,5.0,2,0,4,4
4296,4.0,4.0,No,Travel_Frequently,3,Marketing,3,Laboratory Technician,Divorced,77560,0.0,0,9.0,3,0,7,3
4297,4.0,1.0,No,Travel_Rarely,3,Medical,3,Sales Executive,Divorced,103060,5.0,0,8.0,5,2,2,3
4298,2.0,4.0,No,Travel_Rarely,3,Medical,2,Research Scientist,Single,39360,0.0,1,6.0,3,1,2,3
4299,4.0,1.0,No,Travel_Frequently,2,Medical,3,Manufacturing Director,Divorced,79450,4.0,1,21.0,6,7,7,2
4300,3.0,1.0,No,Travel_Rarely,4,Medical,4,Research Scientist,Married,57430,2.0,3,7.0,2,1,4,4
4301,2.0,2.0,No,Travel_Rarely,3,Other,5,Manufacturing Director,Single,152020,1.0,3,1.0,2,0,0,2
4302,2.0,2.0,No,Travel_Frequently,4,Medical,2,Manufacturing Director,Divorced,54400,1.0,1,20.0,2,2,13,3
4303,3.0,2.0,No,Travel_Rarely,1,Marketing,3,Laboratory Technician,Married,37600,1.0,3,10.0,2,0,6,3
